geoid,geoid20,year,denom_total_pop,traffic_impacts,traffic_impacts_pctile
1400000US06037133000,6037133000,2017,4449,961.96002,46
1400000US06037292002,6037292002,2017,766,2511.49,89
1400000US06037433602,6037433602,2017,2889,825.34998,36
1400000US06037134710,6037134710,2017,5287,784.87,32
1400000US06037141306,6037141306,2017,2560,4003.1499,99
1400000US06037292001,6037292001,2017,5770,2511.49,89
1400000US06037542401,6037542401,2017,4912,611.28003,18
1400000US06037125402,6037125402,2017,3678,2261.0701,86
1400000US06037216700,6037216700,2017,3709,1656.49,76
1400000US06037432801,6037432801,2017,2568,1652.23,76
1400000US06037535607,6037535607,2017,4775,1066.23,53
1400000US06037463103,6037463103,2017,6201,1175.41,59
1400000US06037134521,6037134521,2017,3126,1174.1801,59
1400000US06037186403,6037186403,2017,2899,1769.79,79
1400000US06037218210,6037218210,2017,4457,1188.75,60
1400000US06037265410,6037265410,2017,1620,3532.9299,98
1400000US06037542501,6037542501,2017,4307,593.92999,17
1400000US06037901010,6037901010,2017,5913,671.97998,23
1400000US06037141305,6037141305,2017,2981,4000.1699,99
1400000US06037135202,6037135202,2017,4255,675.84998,23
1400000US06037602511,6037602511,2017,3540,1475.6801,71
1400000US06037576602,6037576602,2017,3995,751.91998,30
1400000US06037602510,6037602510,2017,3519,1466.66,71
1400000US06037403318,6037403318,2017,6243,1572.53,74
1400000US06037406702,6037406702,2017,5823,1526.98,73
1400000US06037139402,6037139402,2017,2851,2792.6699,93
1400000US06037555202,6037555202,2017,3399,1675.76,76
1400000US06037535102,6037535102,2017,4517,1049.3101,52
1400000US06037222200,6037222200,2017,3965,1093,54
1400000US06037405201,6037405201,2017,5205,460.09,8
1400000US06037461000,6037461000,2017,6027,812.59003,35
1400000US06037229200,6037229200,2017,4394,914.28998,42
1400000US06037570303,6037570303,2017,4247,539.62,13
1400000US06037482403,6037482403,2017,1928,1101.24,55
1400000US06037127300,6037127300,2017,4460,2812.96,93
1400000US06037221304,6037221304,2017,3319,1113.63,56
1400000US06037103300,6037103300,2017,3819,988.84003,48
1400000US06037800336,6037800336,2017,5627,1209.8101,61
1400000US06037800337,6037800337,2017,791,1209.8101,61
1400000US06037482404,6037482404,2017,1882,1101.24,55
1400000US06037555001,6037555001,2017,5411,1530.98,73
1400000US06037296401,6037296401,2017,3191,526.08002,12
1400000US06037603703,6037603703,2017,2703,1319.97,65
1400000US06037106510,6037106510,2017,5282,2424.49,89
1400000US06037552001,6037552001,2017,4105,487.60001,10
1400000US06037543903,6037543903,2017,3804,2135.3999,85
1400000US06037232601,6037232601,2017,2086,1095.66,55
1400000US06037601600,6037601600,2017,4375,2827.76,93
1400000US06037573403,6037573403,2017,3143,807.85999,34
1400000US06037262601,6037262601,2017,3577,0,1
1400000US06037190801,6037190801,2017,2594,1709.02,77
1400000US06037227010,6037227010,2017,4662,982.78003,48
1400000US06037232602,6037232602,2017,4202,1095.66,55
1400000US06037651304,6037651304,2017,5114,539.15002,13
1400000US06037311602,6037311602,2017,2858,1810.12,79
1400000US06037404701,6037404701,2017,5941,2976.8,95
1400000US06037311601,6037311601,2017,4391,1810.12,79
1400000US06037462800,6037462800,2017,2915,1583.66,74
1400000US06037910810,6037910810,2017,2580,1071.87,53
1400000US06037535002,6037535002,2017,3681,868.15002,38
1400000US06037575801,6037575801,2017,2446,633.62,20
1400000US06037554522,6037554522,2017,4787,1748.1,78
1400000US06037535902,6037535902,2017,6519,910.07001,42
1400000US06037460900,6037460900,2017,6998,1154.86,58
1400000US06037132700,6037132700,2017,4912,1268.89,63
1400000US06037552302,6037552302,2017,3648,1274.8199,63
1400000US06037554517,6037554517,2017,4883,1196.87,60
1400000US06037462100,6037462100,2017,5259,764.34998,30
1400000US06037119900,6037119900,2017,4940,1466.24,71
1400000US06037554204,6037554204,2017,4391,787.72998,32
1400000US06037111401,6037111401,2017,3508,1053.64,52
1400000US06037403323,6037403323,2017,5444,2331.6499,87
1400000US06037128303,6037128303,2017,3982,1313.59,65
1400000US06037228220,6037228220,2017,4389,774.88,32
1400000US06037541200,6037541200,2017,5662,738.39001,29
1400000US06037111402,6037111402,2017,4052,1053.64,52
1400000US06037555105,6037555105,2017,4935,486.51001,10
1400000US06037602103,6037602103,2017,6992,1758.15,78
1400000US06037121010,6037121010,2017,4989,2253.97,86
1400000US06037224600,6037224600,2017,3425,2740.3899,92
1400000US06037131702,6037131702,2017,3751,934.84998,44
1400000US06037219901,6037219901,2017,5234,3125.6201,96
1400000US06037300200,6037300200,2017,5606,543.31,13
1400000US06037574800,6037574800,2017,3000,762.94,30
1400000US06037552602,6037552602,2017,4191,417.85001,6
1400000US06037543100,6037543100,2017,6759,1102.6801,55
1400000US06037503105,6037503105,2017,3634,507.01001,11
1400000US06037229100,6037229100,2017,4557,998.08002,49
1400000US06037552400,6037552400,2017,2794,1539.28,73
1400000US06037554406,6037554406,2017,4875,3722.96,99
1400000US06037128601,6037128601,2017,4288,986.66998,48
1400000US06037232120,6037232120,2017,5263,4744.0498,100
1400000US06037480101,6037480101,2017,3908,871.20001,38
1400000US06037104701,6037104701,2017,4208,921.20001,42
1400000US06037199001,6037199001,2017,811,2067.9299,84
1400000US06037554001,6037554001,2017,4171,824.12,35
1400000US06037213320,6037213320,2017,2481,1363.58,67
1400000US06037402804,6037402804,2017,4085,481.45001,10
1400000US06037134304,6037134304,2017,2882,1105.02,55
1400000US06037406801,6037406801,2017,4926,1557.62,73
1400000US06037701601,6037701601,2017,4122,1042.63,51
1400000US06037542900,6037542900,2017,3285,488.07001,10
1400000US06037572700,6037572700,2017,5499,1167.61,59
1400000US06037481103,6037481103,2017,5350,895.54999,40
1400000US06037226001,6037226001,2017,2068,2289.6799,87
1400000US06037408006,6037408006,2017,3863,632.23999,20
1400000US06037275312,6037275312,2017,2181,1184.45,60
1400000US06037199002,6037199002,2017,4431,2056.54,84
1400000US06037404600,6037404600,2017,1489,1612.9301,75
1400000US06037275313,6037275313,2017,2594,1184.45,60
1400000US06037554600,6037554600,2017,4374,635.76001,20
1400000US06037117405,6037117405,2017,3442,2276.8899,86
1400000US06037275400,6037275400,2017,3349,1714.61,78
1400000US06037503201,6037503201,2017,3912,519.60999,12
1400000US06037291210,6037291210,2017,4967,2498.3101,89
1400000US06037482801,6037482801,2017,4074,2789.6201,93
1400000US06037141304,6037141304,2017,2738,3015.7,95
1400000US06037575401,6037575401,2017,5155,820.59003,35
1400000US06037533001,6037533001,2017,4527,790.07001,33
1400000US06037531503,6037531503,2017,3116,2552.28,90
1400000US06037406103,6037406103,2017,7509,994.84998,48
1400000US06037532101,6037532101,2017,6663,805,34
1400000US06037920029,6037920029,2017,3796,467.69,9
1400000US06037530603,6037530603,2017,5021,1607.85,75
1400000US06037571704,6037571704,2017,4107,538.41998,13
1400000US06037650401,6037650401,2017,4472,759.01001,30
1400000US06037108102,6037108102,2017,3430,1929.15,82
1400000US06037209105,6037209105,2017,1438,1052.29,52
1400000US06037573004,6037573004,2017,5153,934.06,44
1400000US06037209106,6037209106,2017,3829,1052.29,52
1400000US06037555002,6037555002,2017,3475,1968.46,82
1400000US06037234600,6037234600,2017,5024,881.53998,39
1400000US06037197600,6037197600,2017,2376,3006.04,95
1400000US06037434003,6037434003,2017,4202,961.83002,46
1400000US06037134720,6037134720,2017,4594,856.34003,38
1400000US06037551102,6037551102,2017,5503,802.46997,34
1400000US06037197700,6037197700,2017,5103,1739.97,78
1400000US06037900301,6037900301,2017,509,97.860001,2
1400000US06037603705,6037603705,2017,2667,1068.79,53
1400000US06037603706,6037603706,2017,3681,1068.79,53
1400000US06037128220,6037128220,2017,3011,1347.97,67
1400000US06037553602,6037553602,2017,4730,1542.92,73
1400000US06037910002,6037910002,2017,7217,292.17999,3
1400000US06037234302,6037234302,2017,1725,1358.8101,67
1400000US06037122121,6037122121,2017,2833,970.75,47
1400000US06037554002,6037554002,2017,5659,692.77002,25
1400000US06037603102,6037603102,2017,4084,912.95001,42
1400000US06037123206,6037123206,2017,2945,1078.75,54
1400000US06037501804,6037501804,2017,2131,588.51001,17
1400000US06037269602,6037269602,2017,3252,1723.22,78
1400000US06037234301,6037234301,2017,2373,1358.8101,67
1400000US06037920115,6037920115,2017,4149,833.03998,36
1400000US06037482102,6037482102,2017,2828,1087.16,54
1400000US06037532606,6037532606,2017,4284,895.63,41
1400000US06037533702,6037533702,2017,3524,1084.78,54
1400000US06037570601,6037570601,2017,5421,532.04999,13
1400000US06037231602,6037231602,2017,2346,1146.24,57
1400000US06037231603,6037231603,2017,2385,1146.24,57
1400000US06037222500,6037222500,2017,4963,796.94,33
1400000US06037192520,6037192520,2017,5067,2242.02,86
1400000US06037231601,6037231601,2017,2379,1146.24,57
1400000US06037533805,6037533805,2017,3636,1479.24,71
1400000US06037224010,6037224010,2017,2433,2860.01,94
1400000US06037211703,6037211703,2017,4750,1493.36,72
1400000US06037432501,6037432501,2017,3122,788.89001,32
1400000US06037213401,6037213401,2017,4951,1706.79,77
1400000US06037128910,6037128910,2017,4083,3525.27,98
1400000US06037291110,6037291110,2017,3510,3309.97,97
1400000US06037533002,6037533002,2017,1672,944.90002,44
1400000US06037543306,6037543306,2017,5716,1985.15,82
1400000US06037432502,6037432502,2017,5131,789.13,32
1400000US06037980025,6037980025,2017,1485,1985.15,82
1400000US06037405102,6037405102,2017,5069,461.13,9
1400000US06037103102,6037103102,2017,4751,768.89001,31
1400000US06037221601,6037221601,2017,3403,4179.4199,100
1400000US06037601211,6037601211,2017,2823,628.33002,20
1400000US06037575201,6037575201,2017,4667,1185.08,60
1400000US06037554302,6037554302,2017,3916,2248.25,86
1400000US06037120104,6037120104,2017,2310,973.28003,47
1400000US06037104401,6037104401,2017,3357,1700.28,77
1400000US06037221500,6037221500,2017,3507,3732.8601,99
1400000US06037409000,6037409000,2017,7549,912.23999,42
1400000US06037920048,6037920048,2017,6112,957.70001,45
1400000US06037534802,6037534802,2017,2875,1004.5,49
1400000US06037221303,6037221303,2017,2551,1150.17,58
1400000US06037211320,6037211320,2017,3184,1799.4399,79
1400000US06037543701,6037543701,2017,2994,544.22998,13
1400000US06037188300,6037188300,2017,3536,1954.14,82
1400000US06037430101,6037430101,2017,4887,1657.95,76
1400000US06037980038,6037980038,2017,5199,1633.46,75
1400000US06037554405,6037554405,2017,3040,2860.3799,94
1400000US06037201110,6037201110,2017,2574,743.90997,29
1400000US06037463800,6037463800,2017,3890,1988.88,83
1400000US06037190201,6037190201,2017,2870,1956.14,82
1400000US06037541700,6037541700,2017,6366,2981.6599,95
1400000US06037106406,6037106406,2017,4788,905.39001,41
1400000US06037482202,6037482202,2017,5229,551.91998,14
1400000US06037204120,6037204120,2017,2650,1126.9301,56
1400000US06037433804,6037433804,2017,6371,717.47998,27
1400000US06037406602,6037406602,2017,4973,590.65002,17
1400000US06037301601,6037301601,2017,6198,2095.0601,84
1400000US06037195804,6037195804,2017,2643,2538.29,90
1400000US06037433506,6037433506,2017,4734,1017.9,50
1400000US06037209520,6037209520,2017,2791,1353.2,67
1400000US06037542103,6037542103,2017,4114,699,25
1400000US06037291130,6037291130,2017,3582,2924.53,94
1400000US06037910217,6037910217,2017,4128,445.51999,8
1400000US06037232702,6037232702,2017,3658,4117.6099,100
1400000US06037232701,6037232701,2017,2237,4117.6099,100
1400000US06037310602,6037310602,2017,2655,771.89001,31
1400000US06037603302,6037603302,2017,3804,881.38,39
1400000US06037402801,6037402801,2017,5170,648.27002,21
1400000US06037208801,6037208801,2017,2995,1001.99,49
1400000US06037241110,6037241110,2017,3074,587.94,16
1400000US06037541003,6037541003,2017,4373,724.29999,28
1400000US06037181000,6037181000,2017,6144,2762.95,92
1400000US06037183101,6037183101,2017,3922,1041.14,51
1400000US06037541100,6037541100,2017,3321,573.15997,15
1400000US06037208902,6037208902,2017,2339,1065.89,53
1400000US06037575300,6037575300,2017,4947,946.81,45
1400000US06037553400,6037553400,2017,3861,1808.8,79
1400000US06037541604,6037541604,2017,6207,706.20001,26
1400000US06037201700,6037201700,2017,5093,1116.59,56
1400000US06037201503,6037201503,2017,3323,787.32001,32
1400000US06037540203,6037540203,2017,5594,2361.4199,88
1400000US06037311500,6037311500,2017,5633,1101.65,55
1400000US06037231720,6037231720,2017,4966,4043.3601,99
1400000US06037602106,6037602106,2017,5702,850.34998,37
1400000US06037218500,6037218500,2017,2869,3494.8101,98
1400000US06037576402,6037576402,2017,5181,1048.49,52
1400000US06037554801,6037554801,2017,3366,2702.7,92
1400000US06037407801,6037407801,2017,5074,625.01001,20
1400000US06037461700,6037461700,2017,1385,1282.2,64
1400000US06037311400,6037311400,2017,2274,1112.47,56
1400000US06037242300,6037242300,2017,4586,644.16998,21
1400000US06037204700,6037204700,2017,4972,2876.6399,94
1400000US06037433103,6037433103,2017,6520,1894.85,81
1400000US06037109601,6037109601,2017,5020,1645.3,76
1400000US06037540000,6037540000,2017,5521,2862.4399,94
1400000US06037575103,6037575103,2017,5119,1203.87,60
1400000US06037573202,6037573202,2017,6230,898.04999,41
1400000US06037218300,6037218300,2017,5520,1005.28,49
1400000US06037431400,6037431400,2017,3970,613.28998,19
1400000US06037221220,6037221220,2017,3378,1128.3199,57
1400000US06037534202,6037534202,2017,5790,713.01001,26
1400000US06037109603,6037109603,2017,4252,1979.5601,82
1400000US06037106646,6037106646,2017,3237,2565.52,90
1400000US06037240010,6037240010,2017,3673,1055.97,52
1400000US06037900704,6037900704,2017,3050,859.63,38
1400000US06037462201,6037462201,2017,3788,2231.8899,86
1400000US06037573003,6037573003,2017,1802,1062.9399,53
1400000US06037554106,6037554106,2017,4172,937.07001,44
1400000US06037408900,6037408900,2017,5728,1055.88,52
1400000US06037540502,6037540502,2017,6552,752.77002,30
1400000US06037900611,6037900611,2017,2659,213.23,3
1400000US06037219902,6037219902,2017,4113,2086.55,84
1400000US06037900610,6037900610,2017,4440,213.23,3
1400000US06037554519,6037554519,2017,3613,461.94,9
1400000US06037571701,6037571701,2017,6352,2288.0701,87
1400000US06037271200,6037271200,2017,2525,3398.3799,97
1400000US06037212701,6037212701,2017,2430,1394.13,68
1400000US06037273100,6037273100,2017,2197,1088.53,54
1400000US06037910718,6037910718,2017,4017,481.82001,10
1400000US06037553902,6037553902,2017,5809,537.85999,13
1400000US06037183222,6037183222,2017,3483,1219.34,61
1400000US06037910719,6037910719,2017,3966,481.82001,10
1400000US06037910717,6037910717,2017,3432,481.82001,10
1400000US06037192620,6037192620,2017,3868,2480.73,89
1400000US06037211420,6037211420,2017,3859,1466.91,71
1400000US06037239310,6037239310,2017,3996,4289.98,100
1400000US06037119320,6037119320,2017,4694,1004.82,49
1400000US06037404804,6037404804,2017,4953,465.63,9
1400000US06037228420,6037228420,2017,3150,872.13,39
1400000US06037404805,6037404805,2017,2352,465.63,9
1400000US06037135115,6037135115,2017,1167,931.89001,43
1400000US06037211123,6037211123,2017,1576,1405.1899,69
1400000US06037211124,6037211124,2017,3618,1405.1899,69
1400000US06037135116,6037135116,2017,3278,931.89001,43
1400000US06037106010,6037106010,2017,3152,1186,60
1400000US06037540902,6037540902,2017,4506,608.85999,18
1400000US06037502200,6037502200,2017,6492,2096.5901,84
1400000US06037910707,6037910707,2017,4329,713.31,27
1400000US06037463700,6037463700,2017,2236,1138.2,57
1400000US06037577602,6037577602,2017,3441,856.10999,38
1400000US06037208802,6037208802,2017,2906,930.27002,43
1400000US06037406300,6037406300,2017,6451,1709.86,77
1400000US06037236400,6037236400,2017,4113,674.15997,23
1400000US06037500404,6037500404,2017,4666,588.17999,16
1400000US06037291220,6037291220,2017,3353,2467.25,89
1400000US06037920040,6037920040,2017,3352,433.63,7
1400000US06037601100,6037601100,2017,6533,869.69,38
1400000US06037209201,6037209201,2017,1139,2599.9099,91
1400000US06037209202,6037209202,2017,1646,2599.9099,91
1400000US06037113428,6037113428,2017,5030,1284.49,64
1400000US06037407802,6037407802,2017,3635,664.71002,23
1400000US06037406413,6037406413,2017,7368,1437.64,70
1400000US06037113427,6037113427,2017,1027,1284.49,64
1400000US06037232800,6037232800,2017,3823,4155.8799,100
1400000US06037199700,6037199700,2017,3411,2355.3501,88
1400000US06037576403,6037576403,2017,5033,886.34998,40
1400000US06037123010,6037123010,2017,4580,1010.75,49
1400000US06037238320,6037238320,2017,3787,3500.48,98
1400000US06037320202,6037320202,2017,5797,825.90997,36
1400000US06037920034,6037920034,2017,3628,462.14001,9
1400000US06037262706,6037262706,2017,3563,1223.1801,61
1400000US06037621326,6037621326,2017,3260,784.47998,32
1400000US06037224320,6037224320,2017,3224,2684.0601,92
